"AIDS Report Number","Local Event Date","Event City","Event State","Event Airport","Event Type","Aircraft Damage","Flight Phase","Aircraft Make","Aircraft Model","Aircraft Series","Operator","Primary Flight Type","Flight Conduct Code","Flight Plan Filed Code","Aircraft Registration Nbr","Total Fatalities","Total Injuries","Aircraft Engine Make","Aircraft Engine Model","Engine Group Code","Nbr of Engines","PIC Certificate Type","PIC Flight Time Total Hrs","PIC Flight Time Total Make-Model"," "," "
"19930404015949I","04-APR-93","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","","FCD/PREC LDG FROM CRUISE","BEECH","BE-95","BE-95-B55","","PERSONAL","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","781K","0","0","CONT","IO520*","O520","2","PRIVATE PILOT","253","115","40","40"
"19930424013599I","24-APR-93","ROCKLAND","ME","KNOX COUNTY RGNL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-310","","","PERSONAL","GENERAL OPERATING RULES","NONE","217Z","0","0","","","","2","COMMERCIAL PILOT","2115","370","1","1"
"19930521019279I","21-MAY-93","BANGOR","ME","BANGOR INTL","INCIDENT","","FCD/PREC LDG FROM CRUISE","DE HAVILLAND-BOMBARDIER","DASH 8","100","NORTHEAST EXPRESS REGIONAL AIRLINES INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","806AW","0","0","","","","2","AIRLINE TRANSPORT","4500","150","150","150"
"19930620037259I","20-JUN-93","AUBURN","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","GO ROUND (ABORTED VISUAL FLIGHT RULES)","CESSNA","CE-150","CE-150-L","","PERSONAL","GENERAL OPERATING RULES","NONE","1565Q","0","0","","","","1","COMMERCIAL PILOT","245","165","18","10"
"19930705022009I","05-JUL-93","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","BEECH","BE-33","BE-33-F33A","","INSTRUCTION","GENERAL OPERATING RULES","NONE","8091T","0","0","","","","1","COMMERCIAL PILOT","440","10","70","10"
"19930709030829I","09-JUL-93","GRAY","ME","","INCIDENT","","FCD/PREC LDG FROM CRUISE","CESSNA","CE-172","CE-172-N","","PERSONAL","GENERAL OPERATING RULES","NONE","6231D","0","0","CONT","O300A","O300","1","PRIVATE PILOT","150","20","20","20"
"19930718034659I","18-JUL-93","TURNER","ME","TWITCHELL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-185","CE-185-F","","PERSONAL","GENERAL OPERATING RULES","NONE","61119","0","0","","","","1","PRIVATE PILOT","411","150","",""
"19930724033439I","24-JUL-93","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","BEECH","BE-36","BE-36-A36","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","CFBOO","0","0","CONT","IO520BA","O520","1","PRIVATE PILOT","1088","145","20","20"
"19930813040109I","13-AUG-93","OLD TOWN","ME","DEWITT FLD,OLD TOWN MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","BLANCA","BL-17","BL-17-30","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","4757V","0","0","","","","1","UNKNOWN/FOREIGN","412","119","72","7"
"19930819040199I","19-AUG-93","CARRABASSETT","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-140","","","PERSONAL","GENERAL OPERATING RULES","NONE","2523N","0","0","","","","1","PRIVATE PILOT","66","16","20","16"
"19931108045799I","08-NOV-93","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","GULSTM","GA-112","","","PERSONAL","GENERAL OPERATING RULES","NONE","1243J","0","0","","","","1","PRIVATE PILOT","1200","150","1","1"
"19931127049299I","27-NOV-93","MILLINOCKET","ME","MILLINOCKET MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-172","CE-172-E","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","5619T","0","0","","","","1","STUDENT","26","26","26","26"
"19940101009559I","01-JAN-94","WOODLAND","ME","","INCIDENT","MINOR","TAKEOFF GROUND ROLL","CUBY","CUBY","","","PERSONAL","GENERAL OPERATING RULES","NONE","70SG","0","0","","","","1","PRIVATE PILOT","2000","200","4","4"
"19940129003379I","29-JAN-94","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-28","PA-28-180","","INSTRUCTION","GENERAL OPERATING RULES","NONE","9179J","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","560","100","20","20"
"19940306003719I","06-MAR-94","MILLINOCKET","ME","MILLINOCKET MUNI","INCIDENT","MINOR","DESCENT","CESSNA","CE-172","CE-172-N","","PERSONAL","GENERAL OPERATING RULES","NONE","2355E","0","0","","","","1","PRIVATE PILOT","","","",""
"19940318028409I","18-MAR-94","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","CESSNA","CE-310","CE-310-P","","PERSONAL","GENERAL OPERATING RULES","NONE","53PT","0","0","","","","2","COMMERCIAL PILOT","","","",""
"19940320008919I","20-MAR-94","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","GULSTM","GA-690","","","PERSONAL","GENERAL OPERATING RULES","NONE","72TT","0","0","","","","2","PRIVATE PILOT","6500","800","40","40"
"19940325006669I","25-MAR-94","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-172","CE-172-RG","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","6344V","0","0","","","","1","PRIVATE PILOT","70","7","7","7"
"19940509015899I","09-MAY-94","BOWDOINHAM","ME","MERRYMEETING FIELD","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","VANS","RV-4","","","PERSONAL","GENERAL OPERATING RULES","NONE","306WB","0","0","","","","1","PRIVATE PILOT","550","2","8","2"
"19940602022219I","02-JUN-94","WISCASSET","ME","WISCASSET","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-172","CE-172-P","DOWNEAST FLYING SERVICE INC","PERSONAL","GENERAL OPERATING RULES","NONE","9870Q","0","0","LYC","O320E2D","O320","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","266","2","32","2"
"19940605024209I","05-JUN-94","LYMAN","ME","","INCIDENT","","DESCENT","CESSNA","CE-180","","","INDUSTRIAL/SPECIAL","PARACHUTE JUMPING","NONE","1607C","1","0","","","","1","PRIVATE PILOT","3689","3215","17","14"
"19940617022169I","17-JUN-94","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FCD/PREC LDG FROM CRUISE","CESSNA","CE-152","","","INSTRUCTION","GENERAL OPERATING RULES","NONE","94158","0","0","LYC","O235N2C","O235","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","332","280","76","76"
"19940702031419I","02-JUL-94","ROCKLAND","ME","KNOX COUNTY RGNL","INCIDENT","MINOR","TAKEOFF GROUND ROLL","DE HAVILLAND-BOMBARDIER","DHC-2","DHC-2-MKIII","","OTHER","GENERAL OPERATING RULES","NONE","11924","0","0","","","","1","PRIVATE PILOT","1070","29","86","11"
"19940704030349I","04-JUL-94","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","MOONEY","M-20","M-20-E","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","6923U","0","0","","","","1","PRIVATE PILOT","","25","25","25"
"19940727031019I","27-JUL-94","CLAYTON LAKE","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-22","PA-22-135","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","40M","0","0","","","","1","PRIVATE PILOT","600","600","20","20"
"19940822033519I","22-AUG-94","OXFORD","ME","OXFORD COUNTY RGNL","INCIDENT","MINOR","TAKEOFF GROUND ROLL","GULSTM","GA-114","","","PERSONAL","GENERAL OPERATING RULES","NONE","5888N","0","0","","","","1","PRIVATE PILOT","2400","1400","70","60"
"19940902043609I","02-SEP-94","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FINAL APPROACH","PIPER","PA-23","PA-23-160","","PERSONAL","GENERAL OPERATING RULES","NONE","2454P","0","0","","","","2","COMMERCIAL PILOT","530","10","30","10"
"19941012037849I","12-OCT-94","BRUNSWICK","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-185","CE-185-F","","BUSINESS","GENERAL OPERATING RULES","NONE","714JQ","0","0","CONT","IO520K","O520","1","COMMERCIAL PILOT","4420","1180","230","230"
"19941020042589I","20-OCT-94","BANGOR","ME","BANGOR INTL","INCIDENT","","FORCED/PRECAUTIONARY LANDING","PIPER","PA-46","PA-46-310P","","PERSONAL","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","68BS","0","0","CONT","TSIO520BE","O520","1","AIRLINE TRANSPORT","7140","9","170","6"
"19941113044439I","13-NOV-94","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","HOVERING","ROBSIN","R-22","R-22-BETA","ROTORCRAFT INC","INSTRUCTION","GENERAL OPERATING RULES","NONE","22JD","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","700","530","100","75"
"19941212043839I","12-DEC-94","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-152","","SANFORD AIR INC","INSTRUCTION","GENERAL OPERATING RULES","NONE","5337L","0","0","LYC","O235L2C","O235","1","STUDENT","18","18","18","18"
"19950210004669I","10-FEB-95","PITTSFIELD","ME","PITTSFIELD MUNI","INCIDENT","MINOR","TO ABORTED (FIXED WING)","BLANCA","BL-7","BL-7-AC","","PERSONAL","GENERAL OPERATING RULES","NONE","927AC","0","0","","","","1","PRIVATE PILOT","97","5","5","5"
"19950222009519I","22-FEB-95","WATERVILLE","ME","WATERVILLE ROBERT LAFLEUR","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","PIPER","PA-J3C","PA-J3C-65","","PERSONAL","GENERAL OPERATING RULES","NONE","25972","0","0","","","","1","PRIVATE PILOT","","50","10","10"
"19950326008529I","26-MAR-95","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FCD/PREC LDG FROM CRUISE","PIPER","PA-24","PA-24-250","","PERSONAL","GENERAL OPERATING RULES","NONE","7757P","0","0","LYC","O540A1A","O540","1","COMMERCIAL PILOT","1006","251","7","7"
"19950418010119I","18-APR-95","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","CESSNA","CE-172","CE-172-M","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","19833","0","0","LYC","O320H2AD","O320","1","PRIVATE PILOT","","10","",""
"19950622021339I","22-JUN-95","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","ACMNDR","ACMNDR-200","ACMNDR-200-A","","PERSONAL","GENERAL OPERATING RULES","NONE","492C","0","0","","","","1","COMMERCIAL PILOT","1100","220","60","30"
"19950813029299I","13-AUG-95","ANDOVER","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-172","CE-172-P","","PERSONAL","GENERAL OPERATING RULES","NONE","65221","0","0","","","","1","PRIVATE PILOT","138","125","50","35"
"19950823035219I","23-AUG-95","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FCD/PREC LDG FROM CRUISE","PIPER","PA-18","PA-18-150","","INDUSTRIAL/SPECIAL","GENERAL OPERATING RULES","NONE","8896Y","0","0","LYC","O320A2B","O320","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","1300","200","60","40"
"19950904034199I","04-SEP-95","BAR HARBOR","ME","HANCOCK COUNTY-BAR HARBOR","INCIDENT","MINOR","FORCED/PRECAUTIONARY LANDING","PIPER","PA-28R","PA-28R-200","","PERSONAL","GENERAL OPERATING RULES","NONE","5027S","0","0","","","","1","COMMERCIAL PILOT","1100","400","12","12"
"19950924037329I","24-SEP-95","AUBURN","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","BLANCA","BL-14","BL-14-132","","BUSINESS","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","413R","0","0","","","","1","PRIVATE PILOT","600","100","30","30"
"19951003038289I","03-OCT-95","BRUNSWICK","ME","BRUNSWICK NAS","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-150","CE-150-M","","INSTRUCTION","GENERAL OPERATING RULES","NONE","704YH","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","393","109","29","25"
"19951003039699I","03-OCT-95","BANGOR","ME","BANGOR INTL","INCIDENT","","FCD/PREC LDG FROM CRUISE","BOEING","767","300ERF","TRANS WORLD AIRLINES INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","EICAM","0","0","","","","2","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","21740","1398","162","162"
"19951029043819I","29-OCT-95","BELFAST","ME","BELFAST MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-28","PA-28-140","","PERSONAL","GENERAL OPERATING RULES","NONE","3679K","0","0","","","","1","PRIVATE PILOT","100","100","20","20"
"19951031043669I","31-OCT-95","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-152","","","INSTRUCTION","GENERAL OPERATING RULES","NONE","4916B","0","0","","","","1","STUDENT","30","30","",""
"19951102038739I","02-NOV-95","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","SUBSTANTIAL","TO INITIAL CLIMB (1ST POWER REDUCTION)","BOEING","737","300","US AIRWAYS INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","373US","0","0","CFMINT","CFM563B2","CFM56","2","AIRLINE TRANSPORT","","","",""
"19960119002819I","19-JAN-96","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","PIPER","PA-31","PA-31-350","BIRD AIR FLEET INC","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","628HA","0","0","LYC","TIO540*","O540","2","COMMERCIAL PILOT","1360","130","130","130"
"19960428012519I","28-APR-96","STANDISH","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-12","","","PERSONAL","GENERAL OPERATING RULES","NONE","4103M","0","0","","","","1","COMMERCIAL PILOT","2200","1300","7","7"
"19960712020969I","12-JUL-96","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","BEECH","BE-19","BE-19-B","","INSTRUCTION","GENERAL OPERATING RULES","NONE","2182W","0","0","","","","1","STUDENT","15","15","15","15"
"19960819028019I","19-AUG-96","AUBURN","ME","","INCIDENT","MINOR","TO INITIAL CLIMB (1ST POWER REDUCTION)","SIDCON","FIREFLY-11","","","PERSONAL","GENERAL OPERATING RULES","NONE","6230V","0","1","","","","0","PRIVATE PILOT","17","17","17","8"
"19960920034059I","20-SEP-96","EUSTIS","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-206","CE-206-U206","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","6429U","0","0","","","","1","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","7900","1800","60","50"
"19960922033379I","22-SEP-96","AUBURN","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-18","PA-18-150","","PERSONAL","GENERAL OPERATING RULES","NONE","114","0","0","","","","1","PRIVATE PILOT","1650","90","5","5"
"19961006037359I","06-OCT-96","UNITY","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CHRIS","CHRIS-A","CHRIS-A-1","","PERSONAL","GENERAL OPERATING RULES","NONE","2950Q","0","0","","","","1","PRIVATE PILOT","154","149","19","19"
"19961012037649I","12-OCT-96","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","MINOR","FORCED/PRECAUTIONARY LANDING","CESSNA","CE-182","CE-182-R","","PERSONAL","GENERAL OPERATING RULES","NONE","5204E","0","0","CONT","O470U","O470","1","COMMERCIAL PILOT","4413","2000","67","60"
"19961106042229I","06-NOV-96","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-28","PA-28-140","","PERSONAL","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","95457","0","0","","","","1","","","","",""
"19961218042779I","18-DEC-96","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BEECH","BE-58","","ELANAIR INC","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","53RD","0","0","","","","2","AIRLINE TRANSPORT","3700","110","70","17"
"19970103001289I","03-JAN-97","AUBURN","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BEECH","BE-58","","SENECA FLIGHT OPERATIONS","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","37SF","0","0","CONT","IO520C","O520","2","COMMERCIAL PILOT","3050","295","182","55"
"19970117002529I","17-JAN-97","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FCD/PREC LDG FROM CRUISE","RAYTHEON","99","","","INSTRUCTION","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","208BH","0","0","PWA","PT6A20","PT6","2","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","","800","480","30"
"19970125002629I","25-JAN-97","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","TO INITIAL CLIMB (1ST POWER REDUCTION)","PIPER","PA-23","PA-23-250","BIRD AIR FLEET INC","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","40571","0","0","LYC","IO540C4B5","O540","2","AIRLINE TRANSPORT","2250","460","220","78"
"19970415015779I","15-APR-97","PRESQUE ISLE","ME","","INCIDENT","MINOR","NORMAL CRUISE","CESSNA","CE-172","CE-172-P","","PERSONAL","GENERAL OPERATING RULES","NONE","97154","0","0","","","","1","PRIVATE PILOT","265","265","40","40"
"19970418014549I","18-APR-97","RANGELEY","ME","STEVEN A. BEAN MUNI","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BEECH","BE-200","BE-200-B200","BEAN, STEPHEN A","BUSINESS","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","30EM","0","0","PWA","PT6A42","PT6","2","COMMERCIAL PILOT","13305","1306","139","63"
"19970421017989I","21-APR-97","OLD TOWN","ME","DEWITT FLD,OLD TOWN MUNI","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-180","CE-180-H","","PERSONAL","GENERAL OPERATING RULES","NONE","2421F","0","0","","","","1","COMMERCIAL PILOT","600","500","20","20"
"19970424010439I","24-APR-97","ROCKLAND","ME","KNOX COUNTY RGNL","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","CESSNA","CE-206","CE-206-U206","PENOBSCOT AIR SERVICE LTD","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","NONE","756HK","0","0","CONT","IO520F","O520","1","AIRLINE TRANSPORT","6200","350","154","86"
"19970716023869I","16-JUL-97","NORTH HAVEN","ME","WITHERSPOONS LANDING STRIP, INC.","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-206","CE-206-U206F","PENOBSCOT AIR SERVICE LTD","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","NONE","1523U","0","0","","","","1","AIRLINE TRANSPORT","6400","530","160","160"
"19971013035359I","13-OCT-97","YARMOUTH","ME","","INCIDENT","","NORMAL CRUISE","CESSNA","CE-180","","","PERSONAL","GENERAL OPERATING RULES","NONE","5107E","0","0","","","","1","PRIVATE PILOT","160","160","31","31"
"19971014035419I","14-OCT-97","NEWBURGH","ME","MILLER","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-150","CE-150-M","","PERSONAL","GENERAL OPERATING RULES","NONE","66386","0","0","","","","1","STUDENT","99","98","26","26"
"19971018031369I","18-OCT-97","WILLIMANTIC","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-310","CE-310-R","","PERSONAL","GENERAL OPERATING RULES","NONE","2MB","0","0","","","","2","COMMERCIAL PILOT","3130","1000","35","35"
"19971024035479I","24-OCT-97","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","IDLING ENGINES","CESSNA","CE-172","CE-172-E","","PERSONAL","GENERAL OPERATING RULES","NONE","7789U","0","0","CONT","O300A","O300","1","PRIVATE PILOT","500","400","",""
"19971024038659I","24-OCT-97","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","TO ABORTED (FIXED WING)","LEARJET-BOMBARDIER","LEARJET 24","B","AIR AMBULANCE CARE FLIGHT INTERNATIONAL INC","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","196CF","0","0","","","","2","AIRLINE TRANSPORT","5840","1907","162","162"
"19971105038319I","05-NOV-97","BAR HARBOR","ME","HANCOCK COUNTY-BAR HARBOR","INCIDENT","MINOR","TOUCH AND GO LANDING","CESSNA","CE-337","CE-337-G","","PERSONAL","GENERAL OPERATING RULES","NONE","3LQ","0","0","","","","2","PRIVATE PILOT","1292","696","21","21"
"19971107038489I","07-NOV-97","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","PIPER","PA-28","PA-28-181","","PERSONAL","GENERAL OPERATING RULES","NONE","83833","0","0","","","","1","PRIVATE PILOT","161","142","11","11"
"19971126040219I","26-NOV-97","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","TAKEOFF GROUND ROLL","RAYTHEON","1900","D","MESA AIRLINES INC","SUPPLEMENTAL OR COMMERCIAL OPERATOR","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","133YV","0","0","PWA","PT6A67D","PT6","2","AIRLINE TRANSPORT","4000","1600","60","60"
"19980314033769I","14-MAR-98","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","MCDONNELL-DOUGLAS-BOEING","MD-80","88","DELTA AIR LINES INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","997DL","0","0","","","","2","AIRLINE TRANSPORT","","","",""
"20001020031899I","20-OCT-00","ROCKLAND","ME","KNOX COUNTY RGNL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-46","PA-46-310P","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","68BS","0","0","PWA","PT6A34","PT6","1","PRIVATE PILOT","1720","1230","60",""
"20001027031619I","27-OCT-00","PALERMO","ME","","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-182","CE-182-K","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","3153Q","0","0","","","","1","PRIVATE PILOT","194","61","45",""
"20001220025129I","20-DEC-00","AUBURN","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-208","CE-208-B","BANGOR BIZLINK","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","9347B","0","0","PWA","PT6A114A","PT6","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","1475","130","130",""
"20010310003289I","10-MAR-01","BAR HARBOR","ME","HANCOCK COUNTY-BAR HARBOR","INCIDENT","","TO ABORTED (FIXED WING)","RAYTHEON","1900","C-1","COLGAN AIR INC","OTHER","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","210CJ","0","0","","","","2","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","5000","1300","180",""
"20010421010409I","21-APR-01","ROCKLAND","ME","KNOX COUNTY RGNL","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","CESSNA","CE-180","CE-180-D","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","8657X","0","0","","","","1","PRIVATE PILOT","3062","1000","40",""
"20010529009789I","29-MAY-01","BIDDEFORD","ME","BIDDEFORD MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-24","PA-24-250","","INSTRUCTION","GENERAL OPERATING RULES","","7757P","0","0","LYC","O540A1D5","O540","1","COMMERCIAL PILOT","1300","500","50",""
"20010530009729I","30-MAY-01","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","LEARJET-BOMBARDIER","LEARJET 60","","","EXECUTIVE","GENERAL OPERATING RULES","UNKNOWN","43NR","0","0","","","","2","AIRLINE TRANSPORT","4800","500","90",""
"20010531010649I","31-MAY-01","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","PIPER","PA-23","PA-23-250","","OTHER","GENERAL OPERATING RULES","UNKNOWN","80FF","0","0","","","","2","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","5000","2","20",""
"20010610011301I","10-JUN-01","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","SUBSTANTIAL","GROUND TAXI, OTHER AIRPLANE","VANS","RV-8","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","628GT","0","0","","","","1","PRIVATE PILOT","3400","88","46",""
"20010610011302I","10-JUN-01","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","VANS","RV-3","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","3456B","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","350","","",""
"20010812020079I","12-AUG-01","BANGOR","ME","BANGOR INTL","INCIDENT","","NORMAL CRUISE","AIRBUS","A300","B4","AMERICAN AIRLINES INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","14068","0","0","","","","2","","","","",""
"20010817019999I","17-AUG-01","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BOEING","727","200","PAN AMERICAN AIRWAYS CORP","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","UNKNOWN","361PA","0","0","","","","3","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","24000","12000","",""
"20010909026029I","09-SEP-01","FRYEBURG","ME","EASTERN SLOPES RGNL","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","BEECH","BE-36","BE-36-A36","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","6749L","0","0","","","","1","PRIVATE PILOT","600","100","55",""
