"AIDS Report Number","Local Event Date","Event City","Event State","Event Airport","Event Type","Aircraft Damage","Flight Phase","Aircraft Make","Aircraft Model","Aircraft Series","Operator","Primary Flight Type","Flight Conduct Code","Flight Plan Filed Code","Aircraft Registration Nbr","Total Fatalities","Total Injuries","Aircraft Engine Make","Aircraft Engine Model","Engine Group Code","Nbr of Engines","PIC Certificate Type","PIC Flight Time Total Hrs","PIC Flight Time Total Make-Model"," "," "
"20120526013439I","26-MAY-12","WOLFEBORO","NH","MOUNTAIN VIEW FIELD","INCIDENT","MINOR","LANDING: ROLLOUT","WACO","WACO-UPF","WACO-UPF-7","","","GENERAL OPERATING RULES","","32112","0","0","CONT M","W670 SERIES","","","COMMERCIAL PILOT","1600","87","13",""
"20120715013501I","15-JUL-12","CONCORD","NH","CONCORD MUNI","INCIDENT","MINOR","TAXI","CESSNA","CITATION 550 II","ULTRA","","","GENERAL OPERATING RULES","","500DW","0","0","P&W CA","JT15D 5 SER","","2","COMMERCIAL PILOT FLIGHT INSTRUCTOR","4890","1350","34",""
"20130505008809I","05-MAY-13","WEST LEBANON","NH","LEBANON MUNI","INCIDENT","MINOR","LANDING: TOUCHDOWN","CESSNA","CE-172","CE-172-E","","","GENERAL OPERATING RULES","","5742T","0","0","CONT M","0-300 SER","","1","PRIVATE PILOT","133","132","1",""
"20130515008749I","15-MAY-13","MANCHESTER","NH","MANCHESTER","INCIDENT","NONE","CRUISE-LEVEL FLIGHT","EMBRAER","ERJ-145","LR","CHAUTAUQUA AIRLINES INC","","AIR CARRIER/COMMERCIAL","","271SK","0","0","ALLISO","AE 3007A","","","","","","",""
"20130621021979I","21-JUN-13","HAMPSTEAD","NH","","INCIDENT","MINOR","LANDING: APPROACH","CAMERON","","","","","GENERAL OPERATING RULES","","2059D","0","0","NONE","NONE","N/A","","COMMERCIAL PILOT","","180","15",""
"20130706017249I","06-JUL-13","FRANCONIA","NH","FRANCONIA","INCIDENT","MINOR","LANDING: ROLLOUT","LET","LEARJET 23","A","","","GENERAL OPERATING RULES","","118BB","0","0","NONE","NONE","","","","","","",""
"20130811016969I","11-AUG-13","NEWPORT","NH","PARLIN FIELD","INCIDENT","NONE","MANEUVER","CESSNA","CE-172","CE-172-M","","","GENERAL OPERATING RULES","","73091","0","0","LYCOMI","0-320 SERIES","N/A","1","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","25000","1800","5",""
"20130816024109I","16-AUG-13","ROCHESTER","NH","SKYHAVEN","INCIDENT","MINOR","LANDING: TOUCHDOWN","CESSNA","CE-150","CE-150-F","","","GENERAL OPERATING RULES","","7848F","0","0","CONT M","0-200 SERIES","","1","PRIVATE PILOT","","","",""
"20130830016809I","30-AUG-13","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","LANDING: APPROACH","PIPER","PA-44","PA-44-180","","","GENERAL OPERATING RULES","","852ND","0","0","LYCOMI","O&VO-360 SER","","","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","3240","263","185",""
"20131014024129I","14-OCT-13","NEWPORT","NH","PARLIN FIELD","INCIDENT","SUBSTANTIAL","LANDING: TOUCHDOWN","PIPER","PA-28","PA-28-150","","","GENERAL OPERATING RULES","","5873W","0","0","LYCOMI","0-320 SERIES","","","PRIVATE PILOT","817","678","7",""
"20131207024159I","07-DEC-13","MANCHESTER","NH","MANCHESTER","INCIDENT","MINOR","LANDING: TOUCHDOWN","PIPER","PA-32","PA-32-RT300T","","","GENERAL OPERATING RULES","","60WS","0","0","LYCOMI","TI0-540 SER","","","PRIVATE PILOT","1947","1933","33",""
"20140308003799I","08-MAR-14","ALTON BAY","NH","ALTON BAY","INCIDENT","MINOR","LANDING: ROLLOUT","","","","","","GENERAL OPERATING RULES","","12979","0","0","CONT M","A-65-1","","","PRIVATE PILOT","87","87","20",""
"20140310003509I","10-MAR-14","ALTON BAY","NH","ALTON BAY","INCIDENT","MINOR","LANDING: ROLLOUT","CIRRUS","CIRRUS-SR","CIRRUS-SR-22","","","GENERAL OPERATING RULES","","883JP","0","0","CONT M","IO-550 SERIES","","1","PRIVATE PILOT","1711","270","15",""
"20140628013539I","28-JUN-14","WHITEFIELD","NH","MOUNT WASHINGTON RGNL","INCIDENT","MINOR","LANDING: TOUCHDOWN","AERONCA","AR-7","AR-7-AC","","","GENERAL OPERATING RULES","","84281","0","0","CONT M","C85-8F","","1","PRIVATE PILOT","13000","400","1",""
"20141003017769I","03-OCT-14","FRANCONIA","NH","FRANCONIA","INCIDENT","MINOR","TAKEOFF: CLIMB OUT","PIPER","PA-25","","","","GENERAL OPERATING RULES","","6368Z","0","0","LYCOMI","0-540 SERIES","","","PRIVATE PILOT","685","161","14",""
"20150303001759I","03-MAR-15","ALTON BAY","NH","ALTON BAY","INCIDENT","MINOR","TAXI","GULSTM","GA-AA","GA-AA-5","","","GENERAL OPERATING RULES","","130GW","0","0","LYCOMI","0-320 SERIES","","","PRIVATE PILOT","2016","2016","26",""
"20151127018861I","27-NOV-15","PORTSMOUTH","NH","PORTSMOUTH INTL AT PEASE","INCIDENT","MINOR","GROUND-RAMP","PIPER","PA-32","PA-32-R301","","","GENERAL OPERATING RULES","","452PW","0","0","LYCOMI","IO-540 SER","K1G5","","PRIVATE PILOT","622","78","17",""
"20160212002989I","12-FEB-16","BERLIN","NH","BERLIN RGNL","INCIDENT","MINOR","TAXI","CESSNA","CE-560","CE-560-560XL","DELTA PRIVATE JETS INC","","AIR TAXI/COMMUTER","","70TH","0","0","P&W CA","PW545A","","2","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","12716","2192","88",""
"20160531008449I","31-MAY-16","","NH","","INCIDENT","MINOR","LANDING: TOUCHDOWN","","","","","","GENERAL OPERATING RULES","","421EB","0","1","","","","","AIRLINE TRANSPORT","12000","50","200",""
"20160712016529I","12-JUL-16","PLYMOUTH","NH","PLYMOUTH MUNI","INCIDENT","MINOR","TAKEOFF: DEPARTURE","","","","","","GENERAL OPERATING RULES","","2628R","0","1","ROTAX","582","","","","247","","",""
"20160909017049I","09-SEP-16","WHITEFIELD","NH","MOUNT WASHINGTON RGNL","INCIDENT","MINOR","LANDING: TOUCHDOWN","CESSNA","CE-177","CE-177-RG","","","GENERAL OPERATING RULES","","52061","0","0","LYCOMI","IO-360-A1B6D","","1","COMMERCIAL PILOT","2289","1780","5",""
"20161114022759I","14-NOV-16","TWIN MOUNTAIN","NH","TWIN MOUNTAIN","INCIDENT","MINOR","LANDING: ROLLOUT","MAULE","M-7","M-7-260C","","","GENERAL OPERATING RULES","","753DW","0","0","LYCOMI","IO-540-V4A5D","","","PRIVATE PILOT","180","","",""
"20170111015699I","11-JAN-17","MOULTONBORO","NH","MOULTONBORO","INCIDENT","MINOR","TAKEOFF: CLIMB OUT","BEECH","BE-58","","","","GENERAL OPERATING RULES","","6858W","0","0","","","","2","COMMERCIAL PILOT","5333","1000","1",""
"20170120005469I","20-JAN-17","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","LANDING: TOUCHDOWN","BEECH","BE-95","BE-95-B95","","","GENERAL OPERATING RULES","","3070W","0","0","CONT M","I0-470 SERIES","","","COMMERCIAL PILOT","6000","","",""
"20170219007439I","19-FEB-17","LACONIA","NH","ALTON BAY","INCIDENT","MINOR","TAKEOFF: DEPARTURE","VANS","","","","","GENERAL OPERATING RULES","","321RC","0","0","LYCOMI","O-320-D1A","","","PRIVATE PILOT","468","151","5",""
"20170225017219I","25-FEB-17","HAMPTON","NH","HAMPTON AIRFIELD","INCIDENT","MINOR","TAKEOFF: DEPARTURE","","","","","","GENERAL OPERATING RULES","","247DT","0","0","JABIRU","3300","","","PRIVATE PILOT","480","","",""
"20170503005989I","03-MAY-17","CLAREMONT","NH","CLAREMONT MUNI","INCIDENT","MINOR","LANDING: TOUCHDOWN","CESSNA","CE-210","CE-210-T210M","","","GENERAL OPERATING RULES","","6303B","0","0","CONT M","TSIO-520 SER","","1","COMMERCIAL PILOT","2247","","",""
"20170616021639I","16-JUN-17","PORTSMOUTH","NH","PORTSMOUTH INTL AT PEASE","INCIDENT","MINOR","LANDING: TOUCHDOWN","PIPER","PA-31","PA-31-310","","","GENERAL OPERATING RULES","","911SD","0","0","LYCOMI","TI0-540 SER","","","COMMERCIAL PILOT FLIGHT INSTRUCTOR","5558","665","70",""
"20170723023609I","23-JUL-17","SWANZEY","NH","","INCIDENT","MINOR","TAKEOFF: CLIMB OUT","","","","","","GENERAL OPERATING RULES","","4158P","0","0","ROTAX","503ULDCDI","","","","59","37","7",""
"20170825017379I","25-AUG-17","MANCHESTER","NH","MANCHESTER","INCIDENT","MINOR","OTHER-SPECIFY","CESSNA","CE-421","","","","GENERAL OPERATING RULES","","269F","0","0","CONTEN","GTSI-0520-D22","219282","2","","","","",""
"20171001016099I","01-OCT-17","NASHUA","NH","BOIRE FIELD","INCIDENT","SUBSTANTIAL","LANDING: ROLLOUT","BEECH","BE-35","BE-35-V35B","","","GENERAL OPERATING RULES","","6KG","0","0","CONT M","IO 520 SERIES","","1","COMMERCIAL PILOT","4800","2700","23",""
"20180219002839I","19-FEB-18","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","TAXI","PIPER","PA-28","PA-28-161","","","PILOT SCHOOLS","","3021C","0","0","LYCOMI","0-320 SERIES","","","COMMERCIAL PILOT FLIGHT INSTRUCTOR","2360","100","20",""
"20180221002999I","21-FEB-18","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","LANDING: TOUCHDOWN","GULSTM","GA-AA","GA-AA-5A","","","GENERAL OPERATING RULES","","26422","0","0","LYCOMI","0-320 SERIES","","","PRIVATE PILOT","379","285","3",""
